name,address,phone,website,plus_code,lat,lon,result_index,area,city,location_type,source_file,formatted_address,vicinity,place_id,rating,user_ratings_total,types,osm_display_name,osm_place_id,photon_source
Wintrobe Hospital,,098540 54500,wintrobehospital.com,"5QP4+5C Guwahati, Assam",26.1845663,91.7539777,2,Uzan Bazaar,guwahati,hospitals,results_hospitals_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
MARWARI HOSPITALS,,070990 66013,marwarihospitals.com,"5PCR+M4 Guwahati, Assam",26.1689147,91.7217122,4,Uzan Bazaar,guwahati,hospitals,results_hospitals_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Nemcare Super Speciality Hospital,,070029 95077,nemcare.com,"5Q79+JH Guwahati, Assam",26.1600676,91.7680237,8,Uzan Bazaar,guwahati,hospitals,results_hospitals_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Hotel Sudakshina,,094015 31309,,"RQGX+8G Silchar, Assam",24.82341580978945,92.79985586657236,3,Ambicapatty,silchar,hotels,results_hotels_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Piyush Regency,,,,"9M2G+J6 Nagaon, Assam",26.3514459,92.6750092,3,Bordowa,nagaon,hotels,results_hotels_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Hotel Rishiraj Nagaon,,03672 254 500,,"9M3W+QP Panigaon, Nagaon, Assam",26.3568514,92.7002725,4,Dhing,nagaon,hotels,results_hotels_Dhing_Nagaon.json,,,,,,,"198 No. Town Panigaon Primary School, Polytechnic Road, Panigaon Chariali, Nagaon, Assam, 782001, India",425133713.0,
OYO 40407 Cordial Courtesy,,0124 620 1318,oyorooms.com,"9M2F+6P Nagaon, Assam",26.3514459,92.6750092,6,Dhing,nagaon,hotels,results_hotels_Dhing_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",224043926.0,
Utopia Residency,,094012 37700,,"9828+8V Duliajan, Assam",22.73783385,75.89545187232713,3,Duliajan,dibrugarh,hotels,results_hotels_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Hotel Oil Field,,0374 200 1000,hoteloilfield.com,"9857+R7 Duliajan, Assam",27.3559134,95.3192307,4,Duliajan,dibrugarh,hotels,results_hotels_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Hotel Paradise Inn,,093654 04495,,"8MWM+8W Nagaon, Assam",26.3514459,92.6750092,2,Haibargaon,nagaon,hotels,results_hotels_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Hotel Centre Palace,,094012 55672,,"RRG2+X3 Silchar, Assam",24.8260912,92.8003441,2,Khaspur,silchar,hotels,results_hotels_Khaspur_Silchar.json,,,,,,,"Central Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223159455.0,
Hotel Geetanjali गीतांजलि होटल,,03842 236 440,,"RRJ2+C5 Silchar, Assam",24.8314406,92.8007162,5,Khaspur,silchar,hotels,results_hotels_Khaspur_Silchar.json,,,,,,,,,photon.komoot.io
HOTEL ABHINOV,,060004 31908,,"FW8V+X8 Dibrugarh, Assam",27.4647373,94.9371639,6,Naharkatia,dibrugarh,hotels,results_hotels_Naharkatia_Dibrugarh.json,,,,,,,"Dibrugarh, Maldukha Path, Dibrugarh, Dibrugarh East, Dibrugarh, Assam, 786001, India",223191413.0,
BalaJi Lodge,,,,"RQCX+W4 Silchar, Assam",24.821558566187328,92.79767729108347,6,Srikona Bara Bazaar,silchar,hotels,results_hotels_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Hotel Parnil Palace Zoo Road Tiniali,,,oyorooms.com,"5QFG+QR Guwahati, Assam",26.1753871,91.7774522,3,Zoo Road,guwahati,hotels,results_hotels_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Frozen Icecream & Sweet Corn,,,,"RQ8R+FH Silchar, Assam",24.7751968,92.79714034031554,2,cream parlors Ambicapatty,silchar,ice,results_ice_cream_parlors_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
IceKimo Icecream Factory,,,,"RQHG+5P Silchar, Assam",24.830302,92.7875689,3,cream parlors Ambicapatty,silchar,ice,results_ice_cream_parlors_Ambicapatty_Silchar.json,,,,,,,"Bhasha Shahid, Tarapur, Silchar, Cachar, Assam, 788014, India",224184690.0,
iFruit,,,instagram.com,"RRG2+9W Silchar, Assam",24.824012949177614,92.80128472057451,4,cream parlors Ambicapatty,silchar,ice,results_ice_cream_parlors_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Ice Cream,,084869 28069,,"8MWW+7F Nagaon, Assam",26.3355371,92.7002765,4,cream parlors Bordowa,nagaon,ice,results_ice_cream_parlors_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
AMUL PARLOUR by Kalita Traders,,070020 56379,,"9M47+J4 Nagaon, Assam",26.3561155,92.6648975,2,cream parlors Dhing,nagaon,ice,results_ice_cream_parlors_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Vinayak ice cream parlour,,086388 42648,,"FF5J+5R Dhing, Assam",26.4582273,92.4819173,6,cream parlors Dhing,nagaon,ice,results_ice_cream_parlors_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223403382.0,
Giani Ice Cream,,098645 43533,,"JQJW+8V Tezpur, Assam",26.6342195,92.7963070362718,3,cream parlors Samaguri,nagaon,ice,results_ice_cream_parlors_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Sarmah Store,,088767 17990,,"CQ2R+54 Nagaon, Assam",26.46765535,92.79251905,5,cream parlors Samaguri,nagaon,ice,results_ice_cream_parlors_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Kulfi House,,097071 93172,,"5Q3H+WQ Guwahati, Assam",26.1815474,91.7619396,2,cream parlors Zoo Road,guwahati,ice,results_ice_cream_parlors_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Zoo indore,,,,5QFG+PMH,26.17735385,91.77585205,3,cream parlors Zoo Road,guwahati,ice,results_ice_cream_parlors_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
LOKENATH ELECTRONICS,,,,"VH95+8Q Badarpur, Assam",24.8695991,92.5570273,8,areas Badarpur,silchar,industrial,results_industrial_areas_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
S M Enterprise,,083999 27822,,"FF5M+76 Dhing, Assam",26.4582273,92.4819173,2,areas Dhing,nagaon,industrial,results_industrial_areas_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Meat Store,,,,"FF8F+8P Dhing, Assam",26.4582273,92.4819173,3,areas Dhing,nagaon,industrial,results_industrial_areas_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
SONA VETS PVT LTD DHING EC BROILR FARMS,,,,"FFM8+JR Lahkar Ghat, Assam",26.422658,92.36396421648332,5,areas Dhing,nagaon,industrial,results_industrial_areas_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
GreenWave™ Nagaon,,081015 59957,letsgreenwave.com,"8MXH+86 Nagaon, Assam",26.3514459,92.6750092,3,areas Haibargaon,nagaon,industrial,results_industrial_areas_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Khetulal Todi & Sons,,,,"9M2G+QJ Nagaon, Assam",26.3514459,92.6750092,4,areas Haibargaon,nagaon,industrial,results_industrial_areas_Haibargaon_Nagaon.json,,,,,,,"Haibargaon, Nagaon, Assam, 782001, India",222661123.0,
Kathmill Chariali,,,,"8MQM+PQ Nagaon, Assam",26.3571901,92.6754505,5,areas Haibargaon,nagaon,industrial,results_industrial_areas_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
MS MONORANJAN PAUL,,098591 29614,,"RRC2+M6 Silchar, Assam",24.824012949177614,92.80128472057451,8,areas Janiganj Bazaar,silchar,industrial,results_industrial_areas_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Brahmaputra Udyog Pvt Ltd,,0361 260 1477,,"5PMV+MW Guwahati, Assam",26.1856991,91.7443253,7,areas Pan Bazaar,guwahati,industrial,results_industrial_areas_Pan_Bazaar_Guwahati.json,,,,,,,"Motilal Nehru Road, Pan Bazar, Guwahati, Kamrup Metropolitan, Assam, 781015, India",220513782.0,
"PP ENTERPRISES, Raha",,,,"6F7X+5X Dighali Ati, Assam",26.50951515,91.1822979,5,areas Raha,nagaon,industrial,results_industrial_areas_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Babul Industry,,088764 98681,,"8PWC+43 Dimoruguri, Assam",26.1377744,91.7980388,2,areas Rupohihat,nagaon,industrial,results_industrial_areas_Rupohihat_Nagaon.json,,,,,,,,,photon.komoot.io
Cachar Steel Co,,060018 94773,,"RQJW+HM Silchar, Assam",24.8283093,92.7873196,4,areas Tarapur,silchar,industrial,results_industrial_areas_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Suniti Engineering Works,,091272 62574,,"RQ9W+8M Silchar, Assam",24.8283093,92.7873196,8,areas Tarapur,silchar,industrial,results_industrial_areas_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Assam Keteki Tea,,097063 42330,assamketekitea.com,"5QV4+QR Guwahati, Assam",26.19187435,91.7556458,5,areas Uzan Bazaar,guwahati,industrial,results_industrial_areas_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Ashok Industrial Enterprise,,080 4895 4027,losio.in,"5PJR+49 Guwahati, Assam",26.1817549,91.7406799,8,areas Uzan Bazaar,guwahati,industrial,results_industrial_areas_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
MICRO CENTER GUWAHATI,,,,"5Q8H+QH Guwahati, Assam",26.1766174,91.7547535,4,areas Zoo Road,guwahati,industrial,results_industrial_areas_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Annapurna Park,,,,RQMW+8G2,24.8283093,92.7873196,4,parks Tarapur,silchar,it,results_it_parks_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Jayanta Hazarika Memorial Park,,,,5QMG+G8C,26.1852211,91.7886629,4,parks Zoo Road,guwahati,it,results_it_parks_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Thirst Stop,,099548 94299,instagram.com,"QRV4+GM Silchar, Assam",24.781225337224537,92.81394229184868,2,bars Ambicapatty,silchar,juice,results_juice_bars_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Thanda wanda,,097072 85107,,"RQCX+X5 Silchar, Assam",24.821558566187328,92.79767729108347,3,bars Ambicapatty,silchar,juice,results_juice_bars_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Rainbow,,086383 62971,,"VH92+7J Badarpur, Assam",24.8199645,92.4916764,5,bars Badarpur,silchar,juice,results_juice_bars_Badarpur_Silchar.json,,,,,,,"Badarpur, Karimganj, Assam, 788806, India",223861774.0,
Baeblenders,,060029 04861,,"9M4R+2X Nagaon, Assam",26.3482238,92.6858215,1,bars Bordowa,nagaon,juice,results_juice_bars_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Juice Villa,,094358 22180,,"9M6P+27 Nagaon, Assam",27.48629680013181,94.91616445599114,4,bars Bordowa,nagaon,juice,results_juice_bars_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Juice Station,,,,"9M4Q+4R Nagaon, Assam",26.360184,92.690182,6,bars Bordowa,nagaon,juice,results_juice_bars_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Junmoon Enterprises,,070020 36933,,"FF5J+PX Dhing, Assam",26.4582273,92.4819173,2,bars Dhing,nagaon,juice,results_juice_bars_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Mehedul Enterprises,,091266 27511,,"FF6M+C4 Dhing, Assam",26.4582273,92.4819173,3,bars Dhing,nagaon,juice,results_juice_bars_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Bishwajit Store,,084728 06921,,"FF5M+74 Nagaon, Assam",26.4582273,92.4819173,4,bars Dhing,nagaon,juice,results_juice_bars_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
N.K Juice Shop,,070612 94091,,"984H+CQ Duliajan Oil Town, Duliajan, Assam",27.35927345,95.32383063180812,1,bars Duliajan,dibrugarh,juice,results_juice_bars_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Mrs. Boby Gogoi,,060010 50385,,"984G+44 Duliajan, Assam",27.355336246738155,95.31734108110558,6,bars Duliajan,dibrugarh,juice,results_juice_bars_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Sip Up,,,,5M5W+FR2,26.1498442,91.670981,6,bars Samaguri,nagaon,juice,results_juice_bars_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
The Greenhouse Cafe,,080111 18041,sites.google.com,"4RM4+C3 Guwahati, Assam",26.1407074,91.8113148,6,bars Six Mile,guwahati,juice,results_juice_bars_Six_Mile_Guwahati.json,,,,,,,"Zero Gear, Chachal, Six Mile, Oppt' H.P. Petrol Pump, VIP Road, Jaya Nagar, Six Mile, Guwahati, Dispur, Kamrup Metropolitan, Assam, 781022, India",224493166.0,
The Tea Story,,085870 74356,,"5QV3+4C Guwahati, Assam",26.1823701,91.7501234,4,bars Uzan Bazaar,guwahati,juice,results_juice_bars_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
O Yes Juice,,091013 92204,,"5QFG+MP Guwahati, Assam",26.17769011065146,91.77581460610313,4,bars Zoo Road,guwahati,juice,results_juice_bars_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
EAGLE,,098640 71424,,"5QFG+XV Guwahati, Assam",26.1746328,91.7771619,6,bars Zoo Road,guwahati,juice,results_juice_bars_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Mahima Library,,097061 19712,,"RQHQ+PV Silchar, Assam",24.8283977,92.7911996,1,Ambicapatty,silchar,libraries,results_libraries_Ambicapatty_Silchar.json,,,,,,,"TV Station Road, Tarapur, Silchar, Cachar, Assam, 788014, India",224087774.0,
Choudhury Library,,03842 261 689,,RRG2+H3R,24.826091195938847,92.8003441092127,4,Ambicapatty,silchar,libraries,results_libraries_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Central library,,,,RQJX+FV9,24.8283093,92.7873196,8,Ambicapatty,silchar,libraries,results_libraries_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
A.K Library Badarpur,,070023 18638,,"VG58+HR Srigouri, Assam",24.8588902,92.5221133,2,Badarpur,silchar,libraries,results_libraries_Badarpur_Silchar.json,,,,,,,"Srigouri, Badarpur, Karimganj, Assam, 788806, India",223875707.0,
Swahid Bhawan & Public Library,,,,9M2P+FF3,26.3510707,92.6878774,3,Bordowa,nagaon,libraries,results_libraries_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Dhing Public Library,,,,"FF8F+QM Dhing, Assam",26.4582273,92.4819173,1,Dhing,nagaon,libraries,results_libraries_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Jagabandhu Library,,099542 94646,,"RQCX+XJ Silchar, Assam",24.82144754720087,92.7986538404862,8,Dolu Lake surroundings,silchar,libraries,results_libraries_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Central Library Khagarijan College,,096782 80328,,"8MPM+RV Ranthali, Assam",26.7569971,94.2042619027878,6,Haibargaon,nagaon,libraries,results_libraries_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Rabindra Library,,,,,24.6844556,92.7509561657829,6,Srikona Bara Bazaar,silchar,libraries,results_libraries_Srikona_Bara_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Paradise Grand Lodge,,,facebook.com,"9M3V+WQ Nagaon, Assam",26.6266888,92.7901929,4,Bordowa,nagaon,lodges,results_lodges_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Anushree Lodge,,086380 05655,,"984F+2H Central Namghar, Duliajan, Assam",27.3559134,95.3192307,2,Duliajan,dibrugarh,lodges,results_lodges_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
Om Lodge and Residency,,094350 73227,,"QQQV+RF Silchar, Assam",24.7900403,92.7933525,4,Gandhibag Park area,silchar,lodges,results_lodges_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Hema Lodge,,,,"9M2H+73 Nagaon, Assam",26.3514459,92.6750092,2,Haibargaon,nagaon,lodges,results_lodges_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
PRANAMI LODGE,,093654 02434,,"88V9+FX Duliajan, Assam",27.3603892,95.3227582,4,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Hotel Prince,,080117 71104,,78V6+HRG,27.286295,95.3258308,5,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
KRISHNA HOTEL,,097075 40888,,"78PC+XV Gethupathar, Assam",27.181365405478616,95.10031979734258,6,Naharkatia,dibrugarh,lodges,results_lodges_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
JIRONI Resort,,070023 31660,jironresort.com,"6F7X+5X Dighali Ati, Assam",26.2193125,92.5130884,2,Raha,nagaon,lodges,results_lodges_Raha_Nagaon.json,,,,,,,"Raha College Road, Garhmari New Colony, Garhmari, Raha, Nagaon, Assam, 782103, India",223560802.0,
Srigouri Bazaar,,,,"VG7J+2M Srigouri, Assam",24.8588902,92.5221133,7,Badarpur,silchar,markets,results_markets_Badarpur_Silchar.json,,,,,,,"Srigouri, Badarpur, Karimganj, Assam, 788806, India",224000228.0,
Dhing Weekly Market,,,,"FF4J+4V Sonari Gaon, Assam",26.4042816,92.4826394,4,Dhing,nagaon,markets,results_markets_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Birbal Bazar,,093650 12788,,"QQQV+VH Silchar, Assam",24.7900403,92.7933525,7,Gandhibag Park area,silchar,markets,results_markets_Gandhibag_Park_area_Silchar.json,,,,,,,,,photon.komoot.io
Jitu Market,,,,"RQGX+WX Silchar, Assam",24.8270921,92.798397,8,Janiganj Bazaar,silchar,markets,results_markets_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Mission Market,,099577 52346,,"9M2P+GG Nagaon, Assam",26.3510264,92.6861919,8,Kaliabor,nagaon,markets,results_markets_Kaliabor_Nagaon.json,,,,,,,"Mission Market, Nagaon, Assam, 782001, India",223937717.0,
P.KHATUN,,099572 92853,,"78PM+6H Naharkatia, Assam",27.491798310243023,95.36443348236487,4,Naharkatia,dibrugarh,markets,results_markets_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
SaiKia's Complex,,080116 61180,,"78PH+5M Naharkatia, Assam",27.17872515,95.10945001039696,6,Naharkatia,dibrugarh,markets,results_markets_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Borma Bazar,,,,"CRWP+F9 Bhagamur, Assam",26.1352698,91.7655542,5,Samaguri,nagaon,markets,results_markets_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Devdoot Market Complex,,,,RQHX+CRX,24.8283093,92.7873196,4,Tarapur,silchar,markets,results_markets_Tarapur_Silchar.json,,,,,,,,,photon.komoot.io
Krishokor Bozaar,,086383 38422,nesafe.org,"5QP4+JQ Guwahati, Assam",26.1862278,91.7570631,7,Uzan Bazaar,guwahati,markets,results_markets_Uzan_Bazaar_Guwahati.json,,,,,,,"Ariz Path, Islumpur, Guwahati Club, Guwahati, Kamrup Metropolitan, Assam, 781015, India",224301167.0,
Kachari Flower Market,,,,"5PQW+GC Guwahati, Assam",26.189268,91.7458279,8,Uzan Bazaar,guwahati,markets,results_markets_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Organic Market Complex,,070860 79999,facebook.com,"4RM8+5J Guwahati, Assam",26.133532316940013,91.82284309836233,7,Zoo Road,guwahati,markets,results_markets_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
Silchar Medical College Point,,091271 08072,,"QQFR+W9 Silcoorie Grant, Assam",24.7751968,92.79714034031554,3,College Ambicapatty,silchar,medical,results_medical_College_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Tezpur Medical College and Hospital,,076358 03046,tezpur-mch.assam.gov.in,"MMJ3+G2 Tezpur, Assam",26.6809826,92.6524794,4,College Dhing,nagaon,medical,results_medical_College_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Assam Medical College,,,,"FWMV+9J Dibrugarh, Assam",27.3603892,95.3227582,1,College Duliajan,dibrugarh,medical,results_medical_College_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
City Medical,,086386 73788,,"8MWQ+X6 Nagaon, Assam",26.3510707,92.6878774,7,College Haibargaon,nagaon,medical,results_medical_College_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
SBI Branch Nagaon Medical College Hospital,,1800 1234,bank.sbi,"9P87+PM Mohkhuli Chariali, Assam",26.347434,92.6639524,4,College Kaliabor,nagaon,medical,results_medical_College_Kaliabor_Nagaon.json,,,,,,,,,photon.komoot.io
School of Pharmaceutical Science and Technology,,096784 65205,mwes.in,"CVX7+GJ Kanuamari, Assam",26.4189384,92.8446824,4,College Samaguri,nagaon,medical,results_medical_College_Samaguri_Nagaon.json,,,,,,,,,photon.komoot.io
Gauhati Medical College and Hospital,,,gmchassam.gov.in,"5Q59+H5 Guwahati, Assam",26.1600676,91.7680237,1,College Uzan Bazaar,guwahati,medical,results_medical_College_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
"All India Institute of Medical Sciences, Guwahati",,,aiimsguwahati.ac.in,"7M3W+7G Guwahati, Assam",26.1841165,91.7740906,3,College Uzan Bazaar,guwahati,medical,results_medical_College_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Guwahati Medical College Super Speciality Hospital,,,,5Q67+HQH,26.15951028113819,91.75169761097222,5,College Uzan Bazaar,guwahati,medical,results_medical_College_Uzan_Bazaar_Guwahati.json,,,,,,,,,photon.komoot.io
Dispur Paramedical and Nursing Institute: Guwahati,,088224 12345,dispurparamedical.com,"5Q6J+FF Guwahati, Assam",26.161841609366785,91.77907576965146,5,College Zoo Road,guwahati,medical,results_medical_College_Zoo_Road_Guwahati.json,,,,,,,,,photon.komoot.io
MEDIKARA HEALTHCARE,,,,"RQ9W+VH Silchar, Assam",24.81958922194451,92.79629567578084,1,stores Ambicapatty,silchar,medical,results_medical_stores_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Jyotika Medicos,,094350 74194,,"RQGW+H6 Silchar, Assam",24.819358,92.795703,2,stores Ambicapatty,silchar,medical,results_medical_stores_Ambicapatty_Silchar.json,,,,,,,,,photon.komoot.io
Highway Medico,,073994 14726,,"VH94+R5 Chapra, Assam",26.32797985,90.32404765113108,8,stores Badarpur,silchar,medical,results_medical_stores_Badarpur_Silchar.json,,,,,,,,,photon.komoot.io
Pragati Medical Store,,03672 230 295,,"8MWQ+J2 Nagaon, Assam",26.3514459,92.6750092,3,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
New Sneha Medical,,060038 88968,,"9M3X+M3 Nagaon, Assam",26.3518318,92.7086231,5,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,"A.T. Road, Panigaon Chariali, Nagaon, Assam, 782001, India",223829383.0,
"Nag Medical ,Medical store nagaon",,097061 56392,,"8MWW+9C Nagaon, Assam",26.3482238,92.6858215,7,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,"Nagaon, Assam, 782001, India",222674385.0,
Central Medical Store,,098645 43717,,"9M3W+PW Nagaon, Assam",26.3482238,92.6858215,8,stores Bordowa,nagaon,medical,results_medical_stores_Bordowa_Nagaon.json,,,,,,,,,photon.komoot.io
Sanjivani Medicines,,094355 18799,,"FF4P+86 Dhing, Assam",26.4582273,92.4819173,1,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
RMB Medical Store,,097069 59471,,"FF9H+QG Dhing, Assam",26.4582273,92.4819173,3,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,"Dhing, Nagaon, Assam, 782123, India",223870026.0,
Ratna Medical Hall,,,,"FF5J+2P Sonari Gaon, Assam",26.456047844545296,92.44928922724878,6,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Shahanis medical store,,086386 63933,suhailislam.blogspot.com,"FC3W+W7 Hatimuria, Assam",26.456047844545296,92.44928922724878,7,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Mir Medical,,095085 24018,,"FF4P+98 Dhing, Assam",26.4582273,92.4819173,8,stores Dhing,nagaon,medical,results_medical_stores_Dhing_Nagaon.json,,,,,,,,,photon.komoot.io
Dey's Medical Stores,,094350 71435,,"RQHX+7W Silchar, Assam",24.8270921,92.798397,1,stores Dolu Lake surroundings,silchar,medical,results_medical_stores_Dolu_Lake_surroundings_Silchar.json,,,,,,,,,photon.komoot.io
Cachar Medicine Stores,,094355 04944,,"RRJ2+H5 Silchar, Assam",24.8297232,92.8002807,6,stores Dolu Lake surroundings,silchar,medical,results_medical_stores_Dolu_Lake_surroundings_Silchar.json,,,,,,,"Club Road, Tarapur, Silchar, Cachar, Assam, 788014, India",223620616.0,
Bordoloi medical store,,,,984C+3JC,27.3515144,95.3212398,4,stores Duliajan,dibrugarh,medical,results_medical_stores_Duliajan_Dibrugarh.json,,,,,,,,,photon.komoot.io
LAXMI MEDICAL,,088762 41576,,"8MVF+6J Nagaon, Assam",26.3571901,92.6754505,3,stores Haibargaon,nagaon,medical,results_medical_stores_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
M/S NUR MEDICAL,,091012 21893,,"8MVQ+39 Nagaon, Assam",26.3514459,92.6750092,7,stores Haibargaon,nagaon,medical,results_medical_stores_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
Shivam Medical,,084020 97909,,"9M2H+49 Nagaon, Assam",32.74785025,-97.09283370737742,8,stores Haibargaon,nagaon,medical,results_medical_stores_Haibargaon_Nagaon.json,,,,,,,,,photon.komoot.io
J R Pharmaceuticals,,03842 245 611,,"RRG2+6R Silchar, Assam",24.824012949177614,92.80128472057451,6,stores Janiganj Bazaar,silchar,medical,results_medical_stores_Janiganj_Bazaar_Silchar.json,,,,,,,,,photon.komoot.io
Rang Medical,,098643 71167,,"5M64+J7 Kampur Town, Assam",28.7260887,77.1735982,6,stores Kampur,nagaon,medical,results_medical_stores_Kampur_Nagaon.json,,,,,,,,,photon.komoot.io
Naharkatia Medical Stores,,099545 32640,,"78PJ+56 Naharkatia, Assam",27.3627681,95.3276396,2,stores Naharkatia,dibrugarh,medical,results_medical_stores_Naharkatia_Dibrugarh.json,,,,,,,,,photon.komoot.io
Situ Medical,,,,"6GG9+QQ Garmari, Assam",26.2587936,92.2321557,1,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,"Garmari Hospital, Mayong, Marigaon, Assam, 782105, India",223463856.0,
M/s Madhav Medical Hall,,070020 14068,,"6GM9+H6 Nagaon, Assam",26.2330757,92.5179234,2,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
Jeet Medical,,,,6GM9+M54,26.2287463,92.5085828,7,stores Raha,nagaon,medical,results_medical_stores_Raha_Nagaon.json,,,,,,,,,photon.komoot.io
